loc_id,mktcode_id,unique_mktcode_name,mktcode_name,fg_id,fg_name,catalog_id,catalog_code,catalog_name,can_be_sold,category_id,category_name,active,date,qty
4571,542,11364UG+:Safedecor 1.0mm Master,11364 UG+ ,3902,FGA0207,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-09-24,4
4571,8196,8609URR:Safedecor Safari,8609 URR,20537,FGB0707,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-09-24,10
4571,8185,8606HGS:Safedecor Safari,8606 HGS ,20526,FGB0696,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-09-24,1
4571,940,8524HGS:Safedecor Safari,8524 HGS,3468,FGB0247,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-09-24,5
4571,935,8513HGS:Safedecor Safari,8513 HGS,3463,FGB0242,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-09-24,17
4571,4665,10057MLT:Safedecor 1.0mm Master,10057 MLT,5079,FGA0555,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-09-24,3
4571,663,11379SF:Safedecor 1.0mm Master,11379 SF ,4023,FGA0328,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-09-24,14
4571,6254,134MT7:Safegloss Liner,134 MT7,4258,FG7M0005,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-09-24,4
4571,5240,8049HGS:Safedecor Safari,8049 HGS,5347,FGB0505,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-09-24,10
4571,1035,8005TAN:Safedecor Safari,8005 TAN,3563,FGB0342,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-09-24,1
4571,418,11303LUS:Safedecor 1.0mm Master,11303 LUS,3778,FGA0083,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-09-24,6
4571,991,8535SF:Safedecor Safari,8535 SF,3519,FGB0298,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-09-24,6
4571,5852,51057RDG:Satyam Laminates,51057 RDG,5762,FGA0646,29,CAT0014,Satyam Laminates,1,93,1.0 TEX 1,1,2022-09-24,7
4571,4720,11379WID:Safedecor 1.0mm Master,11379 WID,5134,FGA0610,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-09-24,9
4571,1082,8005HGS:Safedecor Safari,8005 HGS,3313,FGB0092,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-09-24,2
4571,1045,8563VNZ:Safedecor Safari,8563 VNZ ,3573,FGB0352,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-09-24,1
4571,8226,8035HGS:Safedecor Safari,8035 HGS,5932,FGB0573,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-09-24,1
4571,6033,8041GRV:Safedecor Safari,8041 GRV,6089,FGB0622,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-09-24,4
4571,1025,8005SLK:Safedecor Safari,8005 SLK,3553,FGB0332,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,6
4571,5261,8587HZTVNZ:Safedecor Safari,8587 HZT VNZ,5368,FGB0526,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,10
4571,464,11364SMT:Safedecor 1.0mm Master,11364 SMT ,3824,FGA0129,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,10
4571,4673,10048NUB:Safedecor 1.0mm Master,10048 NUB,5087,FGA0563,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,4
4571,989,8533SF:Safedecor Safari,8533 SF,3517,FGB0296,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-22,5
4571,1011,8513PEC:Safedecor Safari,8513 PEC,3539,FGB0318,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,3
4571,983,8514SF:Safedecor Safari,8514 SF,3511,FGB0290,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-22,2
4571,5268,8583HZTWEA:Safedecor Safari,8583 HZT WEA,5375,FGB0533,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,14
4571,562,10004SF:Safedecor 1.0mm Master,10004 SF,3922,FGA0227,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-06-22,7
4571,1010,8480PEC:Safedecor Safari,8480 PEC,3279,FGB0058,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,10
4571,378,11356DAZ:Safedecor 1.0mm Master,11356 DAZ,3738,FGA0043,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,6
4571,8178,8598HZTHGS:Safedecor Safari,8598 HZT HGS,20519,FGB0689,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,5
4571,1051,8386FCY:Safedecor Safari,8386 FCY,3691,FGB0470,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,16
4571,617,11264SF:Safedecor 1.0mm Master,11264 SF,3977,FGA0282,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-06-22,1
4571,6269,131GL7:Safegloss Liner,131 GL7,4273,FG7M0020,10,CAT0005,Safegloss Liner,1,55,0.72 M1 GL,1,2022-06-22,2
4571,8168,8601SUP:Safedecor Safari,8601 SUP,20509,FGB0679,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,6
4571,8206,8606CLO:Safedecor Safari,8606 CLO,20547,FGB0717,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,20
4571,982,8513SF:Safedecor Safari,8513 SF,3510,FGB0289,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-22,12
4571,8229,8231HGS:Safedecor Safari,8231 HGS,21733,FGB0736,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,8
4571,8221,8052HGS:Safedecor Safari,8052 HGS,20562,FGB0732,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,10
4571,6268,130GL7:Safegloss Liner,130 GL7,4272,FG7M0019,10,CAT0005,Safegloss Liner,1,55,0.72 M1 GL,1,2022-06-22,50
4571,943,8535HGS:Safedecor Safari,8535 HGS,3471,FGB0250,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,6
4571,8027,11427SMT:Safedecor 1.0mm Master,11427 SMT,20376,FGA0691,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,4
4571,4693,10063SMT:Safedecor 1.0mm Master,10063 SMT,5107,FGA0583,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,15
4571,347,11357APN:Safedecor 1.0mm Master,11357 APN ,3707,FGA0012,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,3
4571,4716,11398UG+:Safedecor 1.0mm Master,11398 UG+,5130,FGA0606,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-22,6
4571,912,8524ETO:Safedecor Safari,8524 ETO ,3440,FGB0219,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,9
4571,616,11263SF:Safedecor 1.0mm Master,11263 SF,3976,FGA0281,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-06-22,2
4571,10413,8001HGS:Safedecor Safari,8001 HGS,21808,FGB0739,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,10
4571,8023,WPR4:Safedecor 1.0mm Master,WPR4 ,20372,FGA0687,4,CAT0001,Safedecor 1.0mm Master,1,86,1.0 GX,1,2022-06-22,4
4571,4696,11389SMT:Safedecor 1.0mm Master,11389 SMT,5110,FGA0586,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,8
4571,1003,8560SF:Safedecor Safari,8560 SF,3531,FGB0310,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-22,30
4571,5249,8584HGS:Safedecor Safari,8584 HGS,5356,FGB0514,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,3
4571,4717,11399UG+:Safedecor 1.0mm Master,11399 UG+,5131,FGA0607,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-22,6
4571,956,8562HGS:Safedecor Safari,8562 HGS,3484,FGB0263,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,6
4571,4666,11392MLT:Safedecor 1.0mm Master,11392 MLT,5080,FGA0556,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,6
4571,8180,8601HGS:Safedecor Safari,8601 HGS ,20521,FGB0691,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,2
4571,8034,11428STO:Safedecor 1.0mm Master,11428 STO,20383,FGA0698,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,15
4571,8175,8593HGS:Safedecor Safari,8593 HGS,20516,FGB0686,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,6
4571,8185,8606HGS:Safedecor Safari,8606 HGS ,20526,FGB0696,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,10
4571,8201,8598HZTVNZ:Safedecor Safari,8598 HZT VNZ,20542,FGB0712,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,20
4571,8050,11432UG+:Safedecor 1.0mm Master,11432 UG+,20399,FGA0714,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-22,16
4571,1070,8512SF:Safedecor Safari,8512 SF,3392,FGB0171,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-22,34
4571,975,8456SF:Safedecor Safari,8456 SF,3503,FGB0282,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-22,10
4571,8222,8588SUP:Safedecor Safari,8588 SUP,5931,FGB0572,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,14
4571,8210,8601PEC:Safedecor Safari,8601 PEC,20551,FGB0721,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,4
4571,5265,8559HZTWEA:Safedecor Safari,8559 HZT WEA,5372,FGB0530,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,2
4571,8179,8600HGS:Safedecor Safari,8600 HGS,20520,FGB0690,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,3
4571,5240,8049HGS:Safedecor Safari,8049 HGS,5347,FGB0505,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,3
4571,5246,8581HGS:Safedecor Safari,8581 HGS,5353,FGB0511,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-22,14
4571,8205,8513ABS:Safedecor Safari,8513 ABS,20546,FGB0716,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,6
4571,6354,170MT7:Safegloss Liner,170 MT7,5268,FG7M0063,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-06-22,4
4571,4672,11390HZTNTR:Safedecor 1.0mm Master,11390 HZT NTR,5086,FGA0562,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-22,14
4571,5260,8584HZTVNZ:Safedecor Safari,8584 HZT VNZ,5367,FGB0525,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-22,22
4571,5866,51046SG+:Satyam Laminates,51046 SG+,5776,FGA0660,29,CAT0014,Satyam Laminates,1,108,1.0 UG+/SG+,1,2022-10-12,13
4571,7957,2200CLO:Satyam Plus,2200 CLO,6042,FGB0599,31,CAT0015,Satyam Plus,1,66,0.8 TEX,1,2022-10-12,6
4571,1011,8513PEC:Safedecor Safari,8513 PEC,3539,FGB0318,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,5
4571,8194,8606URR:Safedecor Safari,8606 URR,20535,FGB0705,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,10
4571,1051,8386FCY:Safedecor Safari,8386 FCY,3691,FGB0470,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,5
4571,8049,11392UG+:Safedecor 1.0mm Master,11392 UG+,20398,FGA0713,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,4
4571,8206,8606CLO:Safedecor Safari,8606 CLO,20547,FGB0717,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,10
4571,5237,8046HGS:Safedecor Safari,8046 HGS,5344,FGB0502,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-10-12,1
4571,1115,8458SF:Safedecor Safari,8458 SF,3384,FGB0163,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-10-12,8
4571,932,8546LIX:Safedecor Safari,8546 LIX,3460,FGB0239,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,6
4571,430,11347NTR:Safedecor 1.0mm Master,11347 NTR,3790,FGA0095,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-10-12,4
4571,352,11372BAR:Safedecor 1.0mm Master,11372 BAR ,3712,FGA0017,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-17,4
4571,6250,130MT7:Safegloss Liner,130 MT7,4254,FG7M0001,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-06-17,40
4571,5268,8583HZTWEA:Safedecor Safari,8583 HZT WEA,5375,FGB0533,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-17,5
4571,652,11364SF:Safedecor 1.0mm Master,11364 SF ,4012,FGA0317,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-06-17,1
4571,5264,8583VNZ:Safedecor Safari,8583 VNZ,5371,FGB0529,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-17,5
4571,8049,11392UG+:Safedecor 1.0mm Master,11392 UG+,20398,FGA0713,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-17,2
4571,5245,8576HGS:Safedecor Safari,8576 HGS,5352,FGB0510,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,1
4571,8221,8052HGS:Safedecor Safari,8052 HGS,20562,FGB0732,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,10
4571,943,8535HGS:Safedecor Safari,8535 HGS,3471,FGB0250,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,3
4571,4658,11394CRG:Safedecor 1.0mm Master,11394 CRG,5072,FGA0548,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-17,1
4571,8197,8610URR:Safedecor Safari,8610 URR,20538,FGB0708,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-17,5
4571,4716,11398UG+:Safedecor 1.0mm Master,11398 UG+,5130,FGA0606,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-17,5
4571,1058,8567HGS:Safedecor Safari,8567 HGS,3330,FGB0109,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,2
4571,8167,8600SUP:Safedecor Safari,8600 SUP,20508,FGB0678,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-17,10
4571,8216,8600SF:Safedecor Safari,8600 SF,20557,FGB0727,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-17,10
4571,415,11325LIN:Safedecor 1.0mm Master,11325 LIN,3775,FGA0080,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-17,2
4571,5274,8575SF:Safedecor Safari,8575 SF,5381,FGB0539,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-17,1
4571,8156,8615SLE:Safedecor Safari,8615 SLE,20497,FGB0667,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-17,10
4571,4717,11399UG+:Safedecor 1.0mm Master,11399 UG+,5131,FGA0607,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-17,5
4571,4666,11392MLT:Safedecor 1.0mm Master,11392 MLT,5080,FGA0556,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-06-17,5
4571,8054,11436UG+:Safedecor 1.0mm Master,11436 UG+,20403,FGA0718,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-06-17,2
4571,8159,8618SLE:Safedecor Safari,8618 SLE,20500,FGB0670,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-06-17,10
4571,994,8546SF:Safedecor Safari,8546 SF,3522,FGB0301,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-06-17,5
4571,561,10002SF:Safedecor 1.0mm Master,10002 SF,3921,FGA0226,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-06-17,9
4571,626,11324SF:Safedecor 1.0mm Master,11324 SF,3986,FGA0291,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-06-17,12
4571,397,10002GLITTER:Safedecor 1.0mm Master,10002 GLITTER,3757,FGA0062,4,CAT0001,Safedecor 1.0mm Master,1,86,1.0 GX,1,2022-06-17,2
4571,5240,8049HGS:Safedecor Safari,8049 HGS,5347,FGB0505,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,12
4571,5246,8581HGS:Safedecor Safari,8581 HGS,5353,FGB0511,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,3
4571,934,8386HGS:Safedecor Safari,8386 HGS,3462,FGB0241,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,1
4571,8187,8608HGS:Safedecor Safari,8608 HGS ,20528,FGB0698,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-06-17,5
4571,522,11332UG+:Safedecor 1.0mm Master,11332 UG+,3882,FGA0187,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,7
4571,7954,2197SUP:Satyam Plus,2197 SUP,5927,FGB0568,31,CAT0015,Satyam Plus,1,66,0.8 TEX,1,2022-10-12,10
4571,8223,8597HZTWEA:Safedecor Safari,8597 HZT WEA,20023,FGB0631,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,5
4571,4716,11398UG+:Safedecor 1.0mm Master,11398 UG+,5130,FGA0606,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,5
4571,1077,8556SLE:Safedecor Safari,8556 SLE,3282,FGB0061,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,10
4571,500,10053UG+:Safedecor 1.0mm Master,10053 UG+,3860,FGA0165,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,2
4571,8052,11434UG+:Safedecor 1.0mm Master,11434 UG+,20401,FGA0716,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,5
4571,8060,11415UG+:Safedecor 1.0mm Master,11415 UG+,20409,FGA0724,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,17
4571,5953,6928HZTHG:Sunflower Plus,6928 HZT HG,5943,FGB0584,21,CAT0010,Sunflower Plus,1,60,0.8 HG,1,2022-10-12,6
4571,8200,8606VNZ:Safedecor Safari,8606 VNZ,20541,FGB0711,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,6
4571,8055,11437UG+:Safedecor 1.0mm Master,11437 UG+,20404,FGA0719,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-10-12,6
4571,4089,2181SF:Satyam Plus,2181 SF,3421,FGB0200,31,CAT0015,Satyam Plus,1,63,0.8 SF,1,2022-10-12,6
4571,6262,144MT7:Safegloss Liner,144 MT7,4266,FG7M0013,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-10-12,24
4571,8166,8596SUP:Safedecor Safari,8596 SUP,20507,FGB0677,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,4
4571,4770,HD17001UG+:SAFEDECOR DIGITAL,HD 17001 UG+,5176,FGA-HD0002,110,CAT0020,SAFEDECOR DIGITAL,1,102,1.0 HD (8X4),1,2022-10-12,2
4571,1100,8019SF:Safedecor Safari,8019 SF,3362,FGB0141,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-10-12,2
4571,4675,10063NUB:Safedecor 1.0mm Master,10063 NUB,5089,FGA0565,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-10-12,2
4571,8159,8618SLE:Safedecor Safari,8618 SLE,20500,FGB0670,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,2
4571,7909,2201HZTWEA:Satyam Plus,2201 HZT WEA,20023,FGB0631,31,CAT0015,Satyam Plus,1,66,0.8 TEX,1,2022-10-12,28
4571,8224,8005CLO:Safedecor Safari,8005 CLO,6040,FGB0597,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,2
4571,5421,8021HGS:Safedecor Safari,8021 HGS,5412,FGB0545,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-10-12,6
4571,354,11379BAR:Safedecor 1.0mm Master,11379 BAR ,3714,FGA0019,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-10-12,4
4571,408,11331JWD:Safedecor 1.0mm Master,11331 JWD,3768,FGA0073,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-10-12,2
4571,5252,8587HGS:Safedecor Safari,8587 HGS,5359,FGB0517,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-10-12,5
4571,936,8514HGS:Safedecor Safari,8514 HGS,3464,FGB0243,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-10-12,6
4571,5240,8049HGS:Safedecor Safari,8049 HGS,5347,FGB0505,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-10-12,2
4571,2817,6889HG:Sunflower Plus,6889 HG ,3660,FGB0439,21,CAT0010,Sunflower Plus,1,60,0.8 HG,1,2022-10-12,4
4571,1121,8337SF:Safedecor Safari,8337 SF,3395,FGB0174,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-10-12,4
4571,927,8524GRV:Safedecor Safari,8524 GRV,3455,FGB0234,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-10-12,5
4571,1082,8005HGS:Safedecor Safari,8005 HGS,3313,FGB0092,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-10-12,10
4571,5259,8581HZTVNZ:Safedecor Safari,8581 HZT VNZ,5366,FGB0524,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,12
4571,4726,11387SF:Safedecor 1.0mm Master,11387 SF,5140,FGA0616,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-05-31,8
4571,6250,130MT7:Safegloss Liner,130 MT7,4254,FG7M0001,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-05-31,10
4571,1011,8513PEC:Safedecor Safari,8513 PEC,3539,FGB0318,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,10
4571,4699,11394SMT:Safedecor 1.0mm Master,11394 SMT,5113,FGA0589,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-05-31,9
4571,8194,8606URR:Safedecor Safari,8606 URR,20535,FGB0705,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,12
4571,1010,8480PEC:Safedecor Safari,8480 PEC,3279,FGB0058,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,14
4571,8174,8592HGS:Safedecor Safari,8592 HGS,20515,FGB0685,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-05-31,10
4571,6360,173MT7:Safegloss Liner,173 MT7,5274,FG7M0069,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-05-31,4
4571,8206,8606CLO:Safedecor Safari,8606 CLO,20547,FGB0717,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,3
4571,982,8513SF:Safedecor Safari,8513 SF,3510,FGB0289,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-05-31,10
4571,8229,8231HGS:Safedecor Safari,8231 HGS,21733,FGB0736,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-05-31,17
4571,8218,8605SF:Safedecor Safari,8605 SF,20559,FGB0729,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-05-31,5
4571,905,8510ALU:Safedecor Safari,8510 ALU,3433,FGB0212,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,1
4571,932,8546LIX:Safedecor Safari,8546 LIX,3460,FGB0239,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,2
4571,941,8525HGS:Safedecor Safari,8525 HGS,3469,FGB0248,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-05-31,20
4571,1068,8405SF:Safedecor Safari,8405 SF,3388,FGB0167,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-05-31,1
4571,1057,8568HGS:Safedecor Safari,8568 HGS,3329,FGB0108,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-05-31,6
4571,1058,8567HGS:Safedecor Safari,8567 HGS,3330,FGB0109,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-05-31,6
4571,8176,8594HGS:Safedecor Safari,8594 HGS,20517,FGB0687,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-05-31,10
4571,1097,8005MT:Safedecor Safari,8005 MT,3359,FGB0138,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-05-31,20
4571,390,708CFoil:Safedecor 1.0mm Master,708 C Foil,3750,FGA0055,4,CAT0001,Safedecor 1.0mm Master,1,84,1.0 C FOIL,1,2022-05-31,1
4571,555,11263VCA:Safedecor 1.0mm Master,11263 VCA ,3915,FGA0220,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-05-31,8
4571,517,11325UG+:Safedecor 1.0mm Master,11325 UG+,3877,FGA0182,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-05-31,6
4571,8208,8601CLO:Safedecor Safari,8601 CLO,20549,FGB0719,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-05-31,10
4571,1073,8525SF:Safedecor Safari,8525 SF,3406,FGB0185,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-05-31,10
4571,362,11353CMT:Safedecor 1.0mm Master,11353 CMT,3722,FGA0027,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-05-31,8
4571,516,11324UG+:Safedecor 1.0mm Master,11324 UG+,3876,FGA0181,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-05-31,6
4571,8055,11437UG+:Safedecor 1.0mm Master,11437 UG+,20404,FGA0719,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-05-31,3
